,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
39,biathalon_shooting-accuracy_team-confounded-opponent-11-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Max beat Indiana and Harper.
In the second round, Willow and Val beat Indiana and Lane.
In the third round, Willow and Drew beat Indiana and Ness.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Willow was at shooting in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Max was at shooting in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Indiana was at shooting in the third round?', 'Query 7: In a new round later this same day between Willow and Max (Team 1) and Val and Ness (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Willow and Indiana (Team 1) and Max and Harper (Team 2), who would win and by how much?']","In the first round, Willow and Max beat Indiana and Harper.
In the second round, Willow and Val beat Indiana and Lane.
In the third round, Willow and Drew beat Indiana and Ness.",,implicit
40,tug-of-war_effort_team-strong-indirect-13-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Lane and Sam beat Max and Taylor.
In the second match, Sam and Gale lost to Max and Taylor.
In the third match, Sam and Jamie lost to Max and Taylor.","['Query 1: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the first match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Max put into the first match?', 'Query 7: In a new match later this same day between Lane and Sam (Team 1) and Gale and Max (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Lane and Max (Team 1) and Sam and Taylor (Team 2), who would win and by how much?']","In the first match, Lane and Sam beat Max and Taylor.
In the second match, Sam and Gale lost to Max and Taylor.
In the third match, Sam and Jamie lost to Max and Taylor.",,implicit
41,canoe-race_effort_team-strong-indirect-13-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Val and Ollie beat Indiana and Kay.
In the second race, Ollie and Sam lost to Indiana and Kay.
In the third race, Ollie and Emery lost to Indiana and Kay.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Val put into the first race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the first race?', 'Query 7: In a new race later this same day between Val and Ollie (Team 1) and Sam and Indiana (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Val and Indiana (Team 1) and Ollie and Kay (Team 2), who would win and by how much?']","In the first race, Val and Ollie beat Indiana and Kay.
In the second race, Ollie and Sam lost to Indiana and Kay.
In the third race, Ollie and Emery lost to Indiana and Kay.",,implicit
42,diving_well-synchronized_team-strong-indirect-13-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Kay beat Casey and Robin.
In the second round, Kay and Ollie lost to Casey and Robin.
In the third round, Kay and Avery lost to Casey and Robin.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Willow was with their teammate in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Kay was with their teammate in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Casey was with their teammate in the first round?', 'Query 7: In a new round later this same day between Willow and Kay (Team 1) and Ollie and Casey (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Willow and Casey (Team 1) and Kay and Robin (Team 2), who would win and by how much?']","In the first round, Willow and Kay beat Casey and Robin.
In the second round, Kay and Ollie lost to Casey and Robin.
In the third round, Kay and Avery lost to Casey and Robin.",,implicit
43,biathalon_shooting-accuracy_team-strong-indirect-13-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Kay and Casey beat Sam and Ollie.
In the second round, Casey and Robin lost to Sam and Ollie.
In the third round, Casey and Quinn lost to Sam and Ollie.","['Query 1: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Kay was at shooting in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Casey was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Sam was at shooting in the first round?', 'Query 7: In a new round later this same day between Kay and Casey (Team 1) and Robin and Sam (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Kay and Sam (Team 1) and Casey and Ollie (Team 2), who would win and by how much?']","In the first round, Kay and Casey beat Sam and Ollie.
In the second round, Casey and Robin lost to Sam and Ollie.
In the third round, Casey and Quinn lost to Sam and Ollie.",,implicit
44,tug-of-war_effort_team-weak-indirect-15-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Drew and Lane beat Casey and Robin.
In the second match, Lane and Indiana beat Casey and Robin.
In the third match, Lane and Avery beat Casey and Robin.","['Query 1: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Drew put into the first match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the first match?', 'Query 7: In a new match later this same day between Drew and Lane (Team 1) and Indiana and Casey (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Drew and Casey (Team 1) and Lane and Robin (Team 2), who would win and by how much?']","In the first match, Drew and Lane beat Casey and Robin.
In the second match, Lane and Indiana beat Casey and Robin.
In the third match, Lane and Avery beat Casey and Robin.",,implicit
45,canoe-race_effort_team-weak-indirect-15-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Fey and Ness beat Val and Ollie.
In the second race, Ness and Gale beat Val and Ollie.
In the third race, Ness and Robin beat Val and Ollie.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the first race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Val put into the first race?', 'Query 7: In a new race later this same day between Fey and Ness (Team 1) and Gale and Val (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Fey and Val (Team 1) and Ness and Ollie (Team 2), who would win and by how much?']","In the first race, Fey and Ness beat Val and Ollie.
In the second race, Ness and Gale beat Val and Ollie.
In the third race, Ness and Robin beat Val and Ollie.",,implicit
46,diving_well-synchronized_team-weak-indirect-15-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Blake and Casey beat Taylor and Ness.
In the second round, Casey and Max beat Taylor and Ness.
In the third round, Casey and Willow beat Taylor and Ness.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Blake was with their teammate in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Casey was with their teammate in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Taylor was with their teammate in the first round?', 'Query 7: In a new round later this same day between Blake and Casey (Team 1) and Max and Taylor (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Blake and Taylor (Team 1) and Casey and Ness (Team 2), who would win and by how much?']","In the first round, Blake and Casey beat Taylor and Ness.
In the second round, Casey and Max beat Taylor and Ness.
In the third round, Casey and Willow beat Taylor and Ness.",,implicit
47,biathalon_shooting-accuracy_team-weak-indirect-15-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Kay and Ness beat Blake and Fey.
In the second round, Ness and Taylor beat Blake and Fey.
In the third round, Ness and Robin beat Blake and Fey.","['Query 1: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Kay was at shooting in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Blake was at shooting in the first round?', 'Query 7: In a new round later this same day between Kay and Ness (Team 1) and Taylor and Blake (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Kay and Blake (Team 1) and Ness and Fey (Team 2), who would win and by how much?']","In the first round, Kay and Ness beat Blake and Fey.
In the second round, Ness and Taylor beat Blake and Fey.
In the third round, Ness and Robin beat Blake and Fey.",,implicit
48,tug-of-war_effort_team-round-robin-19-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Ness and Gale beat Avery and Fey.
In the second match, Ness and Avery beat Gale and Fey.
In the third match, Ness and Fey beat Gale and Avery.","['Query 1: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the second match?', 'Query 7: In a new match later this same day between Ness and Gale (Team 1) and Avery and Harper (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Ness and Avery (Team 1) and Gale and Harper (Team 2), who would win and by how much?']","In the first match, Ness and Gale beat Avery and Fey.
In the second match, Ness and Avery beat Gale and Fey.
In the third match, Ness and Fey beat Gale and Avery.",,implicit
49,canoe-race_effort_team-round-robin-19-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Avery and Kay beat Fey and Emery.
In the second race, Avery and Fey beat Kay and Emery.
In the third race, Avery and Emery beat Kay and Fey.","['Query 1: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Emery put into the second race?', 'Query 7: In a new race later this same day between Avery and Kay (Team 1) and Fey and Indiana (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Avery and Fey (Team 1) and Kay and Indiana (Team 2), who would win and by how much?']","In the first race, Avery and Kay beat Fey and Emery.
In the second race, Avery and Fey beat Kay and Emery.
In the third race, Avery and Emery beat Kay and Fey.",,implicit
50,diving_well-synchronized_team-round-robin-19-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Indiana and Drew beat Gale and Harper.
In the second round, Indiana and Gale beat Drew and Harper.
In the third round, Indiana and Harper beat Drew and Gale.","['Query 1: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Indiana was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Drew was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Harper was with their teammate in the second round?', 'Query 7: In a new round later this same day between Indiana and Drew (Team 1) and Gale and Quinn (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Indiana and Gale (Team 1) and Drew and Quinn (Team 2), who would win and by how much?']","In the first round, Indiana and Drew beat Gale and Harper.
In the second round, Indiana and Gale beat Drew and Harper.
In the third round, Indiana and Harper beat Drew and Gale.",,implicit
51,biathalon_shooting-accuracy_team-round-robin-19-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Jamie and Willow beat Blake and Emery.
In the second round, Jamie and Blake beat Willow and Emery.
In the third round, Jamie and Emery beat Willow and Blake.","['Query 1: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Jamie was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Willow was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Emery was at shooting in the second round?', 'Query 7: In a new round later this same day between Jamie and Willow (Team 1) and Blake and Taylor (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Jamie and Blake (Team 1) and Willow and Taylor (Team 2), who would win and by how much?']","In the first round, Jamie and Willow beat Blake and Emery.
In the second round, Jamie and Blake beat Willow and Emery.
In the third round, Jamie and Emery beat Willow and Blake.",,implicit
52,tug-of-war_effort_team-explain-away-diverse-confounded-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Lane and Ollie beat Robin and Quinn.
In the second match, Lane and Ollie beat Drew and Casey.
In the third match, Lane and Ollie lost to Drew and Quinn.
In the fourth match, Lane and Ollie beat Robin and Drew.
In the fifth match, Lane and Ollie beat Casey and Quinn.","['Query 1: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the third match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the third match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Drew put into the third match?', 'Query 7: In a new match later this same day between Lane and Ollie (Team 1) and Drew and Quinn (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Lane and Robin (Team 1) and Ollie and Casey (Team 2), who would win and by how much?']","In the first match, Lane and Ollie beat Robin and Quinn.
In the second match, Lane and Ollie beat Drew and Casey.
In the third match, Lane and Ollie lost to Drew and Quinn.
In the fourth match, Lane and Ollie beat Robin and Drew.
In the fifth match, Lane and Ollie beat Casey and Quinn.",,implicit
53,canoe-race_effort_team-explain-away-diverse-confounded-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Blake and Willow beat Ollie and Taylor.
In the second race, Blake and Willow beat Casey and Fey.
In the third race, Blake and Willow lost to Casey and Taylor.
In the fourth race, Blake and Willow beat Ollie and Casey.
In the fifth race, Blake and Willow beat Fey and Taylor.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the third race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Willow put into the third race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the third race?', 'Query 7: In a new race later this same day between Blake and Willow (Team 1) and Casey and Taylor (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Blake and Ollie (Team 1) and Willow and Fey (Team 2), who would win and by how much?']","In the first race, Blake and Willow beat Ollie and Taylor.
In the second race, Blake and Willow beat Casey and Fey.
In the third race, Blake and Willow lost to Casey and Taylor.
In the fourth race, Blake and Willow beat Ollie and Casey.
In the fifth race, Blake and Willow beat Fey and Taylor.",,implicit
54,diving_well-synchronized_team-explain-away-diverse-confounded-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Casey and Val beat Kay and Drew.
In the second round, Casey and Val beat Jamie and Fey.
In the third round, Casey and Val lost to Jamie and Drew.
In the fourth round, Casey and Val beat Kay and Jamie.
In the fifth round, Casey and Val beat Fey and Drew.","['Query 1: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Casey was with their teammate in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Val was with their teammate in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Jamie was with their teammate in the third round?', 'Query 7: In a new round later this same day between Casey and Val (Team 1) and Jamie and Drew (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Casey and Kay (Team 1) and Val and Fey (Team 2), who would win and by how much?']","In the first round, Casey and Val beat Kay and Drew.
In the second round, Casey and Val beat Jamie and Fey.
In the third round, Casey and Val lost to Jamie and Drew.
In the fourth round, Casey and Val beat Kay and Jamie.
In the fifth round, Casey and Val beat Fey and Drew.",,implicit
55,biathalon_shooting-accuracy_team-explain-away-diverse-confounded-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Lane and Blake beat Taylor and Kay.
In the second round, Lane and Blake beat Robin and Fey.
In the third round, Lane and Blake lost to Robin and Kay.
In the fourth round, Lane and Blake beat Taylor and Robin.
In the fifth round, Lane and Blake beat Fey and Kay.","['Query 1: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Lane was at shooting in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Blake was at shooting in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Robin was at shooting in the third round?', 'Query 7: In a new round later this same day between Lane and Blake (Team 1) and Robin and Kay (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Lane and Taylor (Team 1) and Blake and Fey (Team 2), who would win and by how much?']","In the first round, Lane and Blake beat Taylor and Kay.
In the second round, Lane and Blake beat Robin and Fey.
In the third round, Lane and Blake lost to Robin and Kay.
In the fourth round, Lane and Blake beat Taylor and Robin.
In the fifth round, Lane and Blake beat Fey and Kay.",,implicit
56,tug-of-war_effort_team-round-robin-20-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Kay and Ollie lost to Willow and Max.
In the second match, Kay and Willow lost to Ollie and Max.
In the third match, Kay and Max lost to Ollie and Willow.","['Query 1: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Willow put into the second match?', 'Query 7: In a new match later this same day between Kay and Ollie (Team 1) and Willow and Emery (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Kay and Willow (Team 1) and Ollie and Emery (Team 2), who would win and by how much?']","In the first match, Kay and Ollie lost to Willow and Max.
In the second match, Kay and Willow lost to Ollie and Max.
In the third match, Kay and Max lost to Ollie and Willow.",,implicit
57,canoe-race_effort_team-round-robin-20-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Quinn and Lane lost to Kay and Peyton.
In the second race, Quinn and Kay lost to Lane and Peyton.
In the third race, Quinn and Peyton lost to Lane and Kay.","['Query 1: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Quinn put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the second race?', 'Query 7: In a new race later this same day between Quinn and Lane (Team 1) and Kay and Blake (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Quinn and Kay (Team 1) and Lane and Blake (Team 2), who would win and by how much?']","In the first race, Quinn and Lane lost to Kay and Peyton.
In the second race, Quinn and Kay lost to Lane and Peyton.
In the third race, Quinn and Peyton lost to Lane and Kay.",,implicit
58,diving_well-synchronized_team-round-robin-20-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Kay and Peyton lost to Indiana and Drew.
In the second round, Kay and Indiana lost to Peyton and Drew.
In the third round, Kay and Drew lost to Peyton and Indiana.","['Query 1: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Kay was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Peyton was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Indiana was with their teammate in the second round?', 'Query 7: In a new round later this same day between Kay and Peyton (Team 1) and Indiana and Robin (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Kay and Indiana (Team 1) and Peyton and Robin (Team 2), who would win and by how much?']","In the first round, Kay and Peyton lost to Indiana and Drew.
In the second round, Kay and Indiana lost to Peyton and Drew.
In the third round, Kay and Drew lost to Peyton and Indiana.",,implicit
